taxon_id	scientific_name	_COMMON_NAME_	_ABBREV_	_GENOME_ACCESSION_	_GENOME_FTP_URL_	_ASSEMBLY_PROVIDER_NAME_	_ANNOTATION_GFF3_	_ANNOTATION_PEP_	_REFSEQ_ANN_REPORT_URL_
298350	Meloidogyne floridensis		mflori	GCA_000751915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/751/915/GCA_000751915.1_nMf_1_1	BANG	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_floridensis/PRJEB6016/meloidogyne_floridensis.PRJEB6016.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_floridensis/PRJEB6016/meloidogyne_floridensis.PRJEB6016.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_floridensis/PRJEB6016
298350	Meloidogyne floridensis		mflori1	GCA_003693605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/693/605/GCA_003693605.1_ASM369360v1	University of Hull	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_floridensis/PRJNA340324/meloidogyne_floridensis.PRJNA340324.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_floridensis/PRJNA340324/meloidogyne_floridensis.PRJNA340324.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_floridensis/PRJNA340324
6305	Meloidogyne hapla		mhapla	GCA_000172435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/172/435/GCA_000172435.1_Freeze_1	Center for the Biology of Nematode Parasitism, NCSU	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_hapla/PRJNA29083/meloidogyne_hapla.PRJNA29083.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_hapla/PRJNA29083/meloidogyne_hapla.PRJNA29083.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_hapla/PRJNA29083
6306	Meloidogyne incognita	Southern root-knot nematode	mincog	GCA_003693645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/693/645/GCA_003693645.1_ASM369364v1	University of Hull	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_incognita/PRJNA340324/meloidogyne_incognita.PRJNA340324.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_incognita/PRJNA340324/meloidogyne_incognita.PRJNA340324.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_incognita/PRJNA340324
6306	Meloidogyne incognita	Southern root-knot nematode	mincog1	GCA_900182535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/182/535/GCA_900182535.1_Meloidogyne_incognita_V3	Genoscope CEA	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_incognita/PRJEB8714/meloidogyne_incognita.PRJEB8714.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_incognita/PRJEB8714/meloidogyne_incognita.PRJEB8714.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_incognita/PRJEB8714
6303	Meloidogyne javanica	Root-knot nematode	mjavan	GCA_003693625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/693/625/GCA_003693625.1_ASM369362v1	University of Hull	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_javanica/PRJNA340324/meloidogyne_javanica.PRJNA340324.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_javanica/PRJNA340324/meloidogyne_javanica.PRJNA340324.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_javanica/PRJNA340324
6303	Meloidogyne javanica	Root-knot nematode	mjavan1	GCA_900003945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/003/945/GCA_900003945.1_ASM90000394v1	Genoscope CEA	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_javanica/PRJEB8714/meloidogyne_javanica.PRJEB8714.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_javanica/PRJEB8714/meloidogyne_javanica.PRJEB8714.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_javanica/PRJEB8714
2138241	Mesorhabditis belari		mbelar	GCA_958450365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/450/365/GCA_958450365.1_M.belari_Hybrid_genome_bis	LBMC UMR5239	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/mesorhabditis_belari/PRJEB61636/mesorhabditis_belari.PRJEB61636.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/mesorhabditis_belari/PRJEB61636/mesorhabditis_belari.PRJEB61636.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/mesorhabditis_belari/PRJEB61636
96644	Mesorhabditis spiculigera		mspicu	GCA_958295435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/295/435/GCA_958295435.1_M.spiculigera_Hybrid_genome	LBMC UMR5239	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/mesorhabditis_spiculigera/PRJEB59059/mesorhabditis_spiculigera.PRJEB59059.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/mesorhabditis_spiculigera/PRJEB59059/mesorhabditis_spiculigera.PRJEB59059.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/mesorhabditis_spiculigera/PRJEB59059
1250332	Micoletzkya japonica		mjapon	GCA_900490955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/955/GCA_900490955.1_Micoletzkya_japonica_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/micoletzkya_japonica/PRJEB27334/micoletzkya_japonica.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/micoletzkya_japonica/PRJEB27334/micoletzkya_japonica.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/micoletzkya_japonica/PRJEB27334
51031	Necator americanus	New world hookworm	nameri	GCA_000507365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/507/365/GCA_000507365.1_N__americanus_v1	The Genome Institute at Washington University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/necator_americanus/PRJNA72135/necator_americanus.PRJNA72135.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/necator_americanus/PRJNA72135/necator_americanus.PRJNA72135.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/necator_americanus/PRJNA72135
27835	Nippostrongylus brasiliensis		nbrasi	GCA_030553155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/553/155/GCA_030553155.1_ASM3055315v1	Cornell University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/nippostrongylus_brasiliensis/PRJNA994163/nippostrongylus_brasiliensis.PRJNA994163.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/nippostrongylus_brasiliensis/PRJNA994163/nippostrongylus_brasiliensis.PRJNA994163.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/nippostrongylus_brasiliensis/PRJNA994163
27835	Nippostrongylus brasiliensis		nbrasi1	GCA_900618405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/405/GCA_900618405.1_N_brasiliensis_RM07_v1_5_4_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/nippostrongylus_brasiliensis/PRJEB511/nippostrongylus_brasiliensis.PRJEB511.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/nippostrongylus_brasiliensis/PRJEB511/nippostrongylus_brasiliensis.PRJEB511.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/nippostrongylus_brasiliensis/PRJEB511
61180	Oesophagostomum dentatum	Nodular worm	odenta	GCA_000797555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/797/555/GCA_000797555.1_O_dentatum_10.0.ec.cg.pg	The Genome Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/oesophagostomum_dentatum/PRJNA72579/oesophagostomum_dentatum.PRJNA72579.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/oesophagostomum_dentatum/PRJNA72579/oesophagostomum_dentatum.PRJNA72579.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/oesophagostomum_dentatum/PRJNA72579
387005	Onchocerca flexuosa		oflexu	GCA_002249935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/249/935/GCA_002249935.1_O_flexuosa_1.0.allpaths.pg.lrna	The Genome Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_flexuosa/PRJNA230512/onchocerca_flexuosa.PRJNA230512.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_flexuosa/PRJNA230512/onchocerca_flexuosa.PRJNA230512.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_flexuosa/PRJNA230512
387005	Onchocerca flexuosa		oflexu1	GCA_900618345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/345/GCA_900618345.1_O_flexuosa_Cordoba_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_flexuosa/PRJEB512/onchocerca_flexuosa.PRJEB512.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_flexuosa/PRJEB512/onchocerca_flexuosa.PRJEB512.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_flexuosa/PRJEB512
42157	Onchocerca ochengi		oochen	GCA_000950515.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/950/515/GCA_000950515.2_O_ochengi_Ngaoundere	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_ochengi/PRJEB1204/onchocerca_ochengi.PRJEB1204.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_ochengi/PRJEB1204/onchocerca_ochengi.PRJEB1204.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_ochengi/PRJEB1204
42157	Onchocerca ochengi		oochen1	GCA_900537205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/537/205/GCA_900537205.1_ASM90053720v1	ED	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_ochengi/PRJEB1465/onchocerca_ochengi.PRJEB1465.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_ochengi/PRJEB1465/onchocerca_ochengi.PRJEB1465.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/onchocerca_ochengi/PRJEB1465
141969	Oscheius tipulae		otipul	GCA_013425905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/425/905/GCA_013425905.1_ASM1342590v1	Wellcome Sanger Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/oscheius_tipulae/PRJNA644888/oscheius_tipulae.PRJNA644888.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/oscheius_tipulae/PRJNA644888/oscheius_tipulae.PRJNA644888.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/oscheius_tipulae/PRJNA644888
6233	Panagrellus redivivus		prediv	GCA_000341325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/325/GCA_000341325.1_Pred3	California Institute of Technology	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrellus_redivivus/PRJNA186477/panagrellus_redivivus.PRJNA186477.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrellus_redivivus/PRJNA186477/panagrellus_redivivus.PRJNA186477.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrellus_redivivus/PRJNA186477
227884	Panagrolaimus davidi		pdavid	GCA_901779475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/779/475/GCA_901779475.1_PDA_v2	UNIVERSITY COLLEGE LONDON	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_davidi/PRJEB32708/panagrolaimus_davidi.PRJEB32708.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_davidi/PRJEB32708/panagrolaimus_davidi.PRJEB32708.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_davidi/PRJEB32708
591445	Panagrolaimus sp. ES5		psp2	GCA_901766855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/766/855/GCA_901766855.1_ES5_v2	UNIVERSITY COLLEGE LONDON	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_es5/PRJEB32708/panagrolaimus_es5.PRJEB32708.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_es5/PRJEB32708/panagrolaimus_es5.PRJEB32708.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_es5/PRJEB32708
591449	Panagrolaimus sp. JU765		psp3	GCA_901765185.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/765/185/GCA_901765185.1_JU765_v2	UNIVERSITY COLLEGE LONDON	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_ju765/PRJEB32708/panagrolaimus_ju765.PRJEB32708.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_ju765/PRJEB32708/panagrolaimus_ju765.PRJEB32708.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_ju765/PRJEB32708
55785	Panagrolaimus sp. PS1159		psp4	GCA_901765195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/765/195/GCA_901765195.1_PS1159_v2	UNIVERSITY COLLEGE LONDON	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_ps1159/PRJEB32708/panagrolaimus_ps1159.PRJEB32708.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_ps1159/PRJEB32708/panagrolaimus_ps1159.PRJEB32708.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_ps1159/PRJEB32708
310955	Panagrolaimus superbus		psuper	GCA_901766145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/766/145/GCA_901766145.1_PSU_v2	UNIVERSITY COLLEGE LONDON	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_superbus/PRJEB32708/panagrolaimus_superbus.PRJEB32708.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_superbus/PRJEB32708/panagrolaimus_superbus.PRJEB32708.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/panagrolaimus_superbus/PRJEB32708
1187980	Parapristionchus giblindavisi		pgibli	GCA_943737045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/737/045/GCA_943737045.1_Parapristionchus_giblindavisi_II_pacbio	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parapristionchus_giblindavisi/PRJEB53331/parapristionchus_giblindavisi.PRJEB53331.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parapristionchus_giblindavisi/PRJEB53331/parapristionchus_giblindavisi.PRJEB53331.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parapristionchus_giblindavisi/PRJEB53331
6257	Parascaris univalens		puniva	GCA_002259205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/259/205/GCA_002259205.1_ASM225920v1	University of Colorado School of Medicine	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parascaris_univalens/PRJNA386823/parascaris_univalens.PRJNA386823.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parascaris_univalens/PRJNA386823/parascaris_univalens.PRJNA386823.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parascaris_univalens/PRJNA386823
131310	Parastrongyloides trichosuri		ptrich	GCA_000941615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/941/615/GCA_000941615.1_P_trichosuri_KNP	SC	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parastrongyloides_trichosuri/PRJEB515/parastrongyloides_trichosuri.PRJEB515.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parastrongyloides_trichosuri/PRJEB515/parastrongyloides_trichosuri.PRJEB515.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parastrongyloides_trichosuri/PRJEB515
148309	Parelaphostrongylus tenuis		ptenui	GCA_019055375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/055/375/GCA_019055375.1_ASM1905537v1	University of Minnesota College of Veterinary Medicine	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parelaphostrongylus_tenuis/PRJNA729714/parelaphostrongylus_tenuis.PRJNA729714.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parelaphostrongylus_tenuis/PRJNA729714/parelaphostrongylus_tenuis.PRJNA729714.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/parelaphostrongylus_tenuis/PRJNA729714
1195655	Pristionchus arcanus		parcan	GCA_900490705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/705/GCA_900490705.1_P._arcanus_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_arcanus/PRJEB27334/pristionchus_arcanus.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_arcanus/PRJEB27334/pristionchus_arcanus.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_arcanus/PRJEB27334
358040	Pristionchus entomophagus		pentom	GCA_900490825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/825/GCA_900490825.1_P._entomophagus_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_entomophagus/PRJEB27334/pristionchus_entomophagus.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_entomophagus/PRJEB27334/pristionchus_entomophagus.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_entomophagus/PRJEB27334
1195656	Pristionchus exspectatus		pexspe	GCA_911812115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/911/812/115/GCA_911812115.1_exspectatus_chromosome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_exspectatus/PRJEB46690/pristionchus_exspectatus.PRJEB46690.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_exspectatus/PRJEB46690/pristionchus_exspectatus.PRJEB46690.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_exspectatus/PRJEB46690
1538716	Pristionchus fissidentatus		pfissi	GCA_900490895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/895/GCA_900490895.1_Pristionchus_fissidentatus_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_fissidentatus/PRJEB27334/pristionchus_fissidentatus.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_fissidentatus/PRJEB27334/pristionchus_fissidentatus.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_fissidentatus/PRJEB27334
1195657	Pristionchus japonicus		pjapon	GCA_900490845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/845/GCA_900490845.1_Pristionchus_japonicus_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_japonicus/PRJEB27334/pristionchus_japonicus.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_japonicus/PRJEB27334/pristionchus_japonicus.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_japonicus/PRJEB27334
1317128	Pristionchus maxplancki		pmaxpl	GCA_900490775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/775/GCA_900490775.1_Prisstionchus_maxplancki_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_maxplancki/PRJEB27334/pristionchus_maxplancki.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_maxplancki/PRJEB27334/pristionchus_maxplancki.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_maxplancki/PRJEB27334
1317129	Pristionchus mayeri		pmayer	GCA_900490875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/875/GCA_900490875.1_Pristionchus_mayeri_genome	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_mayeri/PRJEB27334/pristionchus_mayeri.PRJEB27334.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_mayeri/PRJEB27334/pristionchus_mayeri.PRJEB27334.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/pristionchus_mayeri/PRJEB27334
114890	Rhabditophanes sp. KR3021		rsp1	GCA_000944355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/944/355/GCA_000944355.1_Rhabditophanes_sp_KR3021	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/rhabditophanes_kr3021/PRJEB1297/rhabditophanes_kr3021.PRJEB1297.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/rhabditophanes_kr3021/PRJEB1297/rhabditophanes_kr3021.PRJEB1297.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/rhabditophanes_kr3021/PRJEB1297
48799	Setaria digitata		sdigit	GCA_003640385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/640/385/GCA_003640385.1_ASM364038v1	University of Colombo	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/setaria_digitata/PRJNA479729/setaria_digitata.PRJNA479729.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/setaria_digitata/PRJNA479729/setaria_digitata.PRJNA479729.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/setaria_digitata/PRJNA479729
